order_id,customer_id,order_date,status,country,segment,signup_date,order_item_id,product_id,quantity,category,price,payment_id,payment_method,payment_status,revenue,valid_order
886,154,2024-06-22,Delivered,Spain,Consumer,2023-01-26,3543.0,65.0,3.0,Home,455.62,1208.0,Card,Success,1366.8600000000001,True
887,347,2024-08-29,Delivered,Spain,Consumer,2023-07-01,297.0,60.0,2.0,Home,152.02,502.0,Card,Success,304.04,True
887,347,2024-08-29,Delivered,Spain,Consumer,2023-07-01,2933.0,44.0,2.0,Clothing,466.63,502.0,Card,Success,933.26,True
887,347,2024-08-29,Delivered,Spain,Consumer,2023-07-01,3713.0,69.0,2.0,Sports,66.6,502.0,Card,Success,133.2,True
888,293,2024-10-08,Delivered,France,Small Business,2023-12-29,763.0,36.0,2.0,Home,216.27,1092.0,PayPal,Success,432.54,True
889,68,2024-08-28,Returned,France,Corporate,2024-01-21,1909.0,20.0,4.0,Clothing,263.61,1077.0,Bank Transfer,Success,1054.44,False
889,68,2024-08-28,Returned,France,Corporate,2024-01-21,4229.0,17.0,2.0,Sports,373.81,1077.0,Bank Transfer,Success,747.62,False
890,50,2024-01-05,Delivered,Germany,Corporate,2023-04-17,972.0,18.0,3.0,Home,32.17,1778.0,Bank Transfer,Success,96.51,True
890,50,2024-01-05,Delivered,Germany,Corporate,2023-04-17,3513.0,20.0,3.0,Clothing,263.61,1778.0,Bank Transfer,Success,790.83,True
890,50,2024-01-05,Delivered,Germany,Corporate,2023-04-17,3826.0,73.0,2.0,Home,296.33,1778.0,Bank Transfer,Success,592.66,True
891,152,2024-03-24,Delivered,Spain,Corporate,2023-07-13,1339.0,32.0,2.0,Sports,271.51,664.0,Card,Success,543.02,True
891,152,2024-03-24,Delivered,Spain,Corporate,2023-07-13,4158.0,85.0,1.0,Sports,64.57,664.0,Card,Success,64.57,True
892,19,2024-11-03,Delivered,Italy,Corporate,2023-07-14,654.0,47.0,2.0,Electronics,31.08,1793.0,Bank Transfer,Success,62.16,True
892,19,2024-11-03,Delivered,Italy,Corporate,2023-07-14,2843.0,49.0,4.0,Sports,23.61,1793.0,Bank Transfer,Success,94.44,True
893,100,2024-12-26,Delivered,France,Consumer,2023-08-21,16.0,40.0,3.0,Electronics,495.22,380.0,PayPal,Success,1485.66,True
893,100,2024-12-26,Delivered,France,Consumer,2023-08-21,629.0,90.0,2.0,Electronics,413.97,380.0,PayPal,Success,827.94,True
893,100,2024-12-26,Delivered,France,Consumer,2023-08-21,707.0,39.0,4.0,Home,233.66,380.0,PayPal,Success,934.64,True
893,100,2024-12-26,Delivered,France,Consumer,2023-08-21,4359.0,84.0,3.0,Clothing,416.17,380.0,PayPal,Success,1248.51,True
893,100,2024-12-26,Delivered,France,Consumer,2023-08-21,4685.0,96.0,1.0,Clothing,264.89,380.0,PayPal,Success,264.89,True
894,60,2024-09-04,Returned,France,Corporate,2023-10-30,,,,,,436.0,Bank Transfer,Success,,False
895,167,2024-02-23,Delivered,Italy,Consumer,2023-01-01,2569.0,85.0,3.0,Sports,64.57,1428.0,Bank Transfer,Success,193.70999999999998,True
895,167,2024-02-23,Delivered,Italy,Consumer,2023-01-01,3158.0,47.0,2.0,Electronics,31.08,1428.0,Bank Transfer,Success,62.16,True
896,202,2024-06-09,Cancelled,Italy,Consumer,2024-05-27,3428.0,53.0,2.0,Electronics,202.15,1754.0,Card,Success,404.3,False
896,202,2024-06-09,Cancelled,Italy,Consumer,2024-05-27,3917.0,80.0,3.0,Home,37.17,1754.0,Card,Success,111.51,False
897,345,2024-08-13,Cancelled,Spain,Small Business,2024-10-01,2729.0,2.0,4.0,Home,348.12,390.0,Bank Transfer,Success,1392.48,False
897,345,2024-08-13,Cancelled,Spain,Small Business,2024-10-01,4835.0,93.0,2.0,Electronics,112.08,390.0,Bank Transfer,Success,224.16,False
898,146,2024-01-15,Delivered,Spain,Consumer,2024-10-07,635.0,28.0,1.0,Electronics,223.31,1228.0,Card,Success,223.31,True
898,146,2024-01-15,Delivered,Spain,Consumer,2024-10-07,929.0,51.0,1.0,Electronics,292.47,1228.0,Card,Success,292.47,True
898,146,2024-01-15,Delivered,Spain,Consumer,2024-10-07,960.0,83.0,1.0,Sports,119.13,1228.0,Card,Success,119.13,True
898,146,2024-01-15,Delivered,Spain,Consumer,2024-10-07,3595.0,13.0,1.0,Sports,100.34,1228.0,Card,Success,100.34,True
899,403,2024-08-11,Delivered,Spain,Corporate,2023-03-28,1395.0,92.0,3.0,Home,316.74,1039.0,Card,Success,950.22,True
899,403,2024-08-11,Delivered,Spain,Corporate,2023-03-28,2288.0,99.0,1.0,Clothing,248.14,1039.0,Card,Success,248.14,True
899,403,2024-08-11,Delivered,Spain,Corporate,2023-03-28,2783.0,2.0,4.0,Home,348.12,1039.0,Card,Success,1392.48,True
899,403,2024-08-11,Delivered,Spain,Corporate,2023-03-28,4063.0,81.0,1.0,Electronics,203.78,1039.0,Card,Success,203.78,True
900,164,2024-03-01,Delivered,Italy,Consumer,2023-04-23,801.0,8.0,3.0,Electronics,280.12,1220.0,Bank Transfer,Success,840.36,True
900,164,2024-03-01,Delivered,Italy,Consumer,2023-04-23,948.0,65.0,4.0,Home,455.62,1220.0,Bank Transfer,Success,1822.48,True
900,164,2024-03-01,Delivered,Italy,Consumer,2023-04-23,2924.0,8.0,3.0,Electronics,280.12,1220.0,Bank Transfer,Success,840.36,True
901,458,2024-05-01,Returned,Italy,Corporate,2023-12-30,2477.0,91.0,1.0,Electronics,401.38,383.0,Bank Transfer,Success,401.38,False
902,481,2024-10-03,Delivered,Italy,Corporate,2023-04-19,394.0,62.0,4.0,Electronics,359.2,1073.0,Bank Transfer,Success,1436.8,True
902,481,2024-10-03,Delivered,Italy,Corporate,2023-04-19,1046.0,7.0,4.0,Electronics,499.68,1073.0,Bank Transfer,Success,1998.72,True
902,481,2024-10-03,Delivered,Italy,Corporate,2023-04-19,1338.0,26.0,2.0,Electronics,443.07,1073.0,Bank Transfer,Success,886.14,True
902,481,2024-10-03,Delivered,Italy,Corporate,2023-04-19,3269.0,62.0,4.0,Electronics,359.2,1073.0,Bank Transfer,Success,1436.8,True
903,439,2024-02-15,Delivered,Spain,Consumer,2024-09-15,,,,,,642.0,Card,Success,,True
904,242,2024-10-20,Delivered,Spain,Small Business,2023-06-28,4374.0,59.0,4.0,Home,236.32,917.0,Bank Transfer,Success,945.28,True
904,242,2024-10-20,Delivered,Spain,Small Business,2023-06-28,4975.0,7.0,2.0,Electronics,499.68,917.0,Bank Transfer,Success,999.36,True
905,69,2024-03-02,Delivered,Italy,Small Business,2023-12-31,219.0,32.0,4.0,Sports,271.51,73.0,PayPal,Success,1086.04,True
905,69,2024-03-02,Delivered,Italy,Small Business,2023-12-31,486.0,85.0,4.0,Sports,64.57,73.0,PayPal,Success,258.28,True
905,69,2024-03-02,Delivered,Italy,Small Business,2023-12-31,4978.0,89.0,3.0,Home,478.85,73.0,PayPal,Success,1436.5500000000002,True
906,175,2024-03-26,Delivered,Italy,Small Business,2024-11-03,2756.0,56.0,1.0,Clothing,263.65,592.0,Bank Transfer,Success,263.65,True
906,175,2024-03-26,Delivered,Italy,Small Business,2024-11-03,4291.0,4.0,2.0,Sports,336.61,592.0,Bank Transfer,Success,673.22,True
907,49,2024-07-28,Delivered,Germany,Corporate,2023-12-16,317.0,5.0,2.0,Home,26.86,1048.0,Card,Success,53.72,True
907,49,2024-07-28,Delivered,Germany,Corporate,2023-12-16,1822.0,2.0,2.0,Home,348.12,1048.0,Card,Success,696.24,True
907,49,2024-07-28,Delivered,Germany,Corporate,2023-12-16,1869.0,19.0,1.0,Clothing,230.3,1048.0,Card,Success,230.3,True
908,483,2024-03-18,Cancelled,France,Small Business,2023-03-16,,,,,,1184.0,PayPal,Success,,False
909,108,2024-07-20,Cancelled,Italy,Consumer,2024-09-14,2173.0,65.0,4.0,Home,455.62,1105.0,Card,Success,1822.48,False
909,108,2024-07-20,Cancelled,Italy,Consumer,2024-09-14,2874.0,93.0,4.0,Electronics,112.08,1105.0,Card,Success,448.32,False
909,108,2024-07-20,Cancelled,Italy,Consumer,2024-09-14,3328.0,14.0,2.0,Electronics,62.06,1105.0,Card,Success,124.12,False
910,226,2024-10-28,Cancelled,Germany,Corporate,2024-09-28,150.0,4.0,4.0,Sports,336.61,410.0,PayPal,Success,1346.44,False
910,226,2024-10-28,Cancelled,Germany,Corporate,2024-09-28,2841.0,54.0,2.0,Home,50.39,410.0,PayPal,Success,100.78,False
911,161,2024-08-10,Delivered,Spain,Small Business,2023-04-28,331.0,79.0,1.0,Electronics,372.96,174.0,PayPal,Success,372.96,True
911,161,2024-08-10,Delivered,Spain,Small Business,2023-04-28,1823.0,87.0,4.0,Home,195.12,174.0,PayPal,Success,780.48,True
911,161,2024-08-10,Delivered,Spain,Small Business,2023-04-28,2321.0,8.0,2.0,Electronics,280.12,174.0,PayPal,Success,560.24,True
911,161,2024-08-10,Delivered,Spain,Small Business,2023-04-28,4128.0,56.0,1.0,Clothing,263.65,174.0,PayPal,Success,263.65,True
912,119,2024-08-09,Delivered,Italy,Small Business,2023-11-11,475.0,1.0,3.0,Electronics,325.1,1904.0,Bank Transfer,Success,975.3000000000001,True
912,119,2024-08-09,Delivered,Italy,Small Business,2023-11-11,3213.0,85.0,4.0,Sports,64.57,1904.0,Bank Transfer,Success,258.28,True
912,119,2024-08-09,Delivered,Italy,Small Business,2023-11-11,4279.0,14.0,4.0,Electronics,62.06,1904.0,Bank Transfer,Success,248.24,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,564.0,66.0,1.0,Clothing,27.32,822.0,Card,Success,27.32,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,564.0,66.0,1.0,Clothing,27.32,1340.0,Card,Success,27.32,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,984.0,10.0,4.0,Sports,159.86,822.0,Card,Success,639.44,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,984.0,10.0,4.0,Sports,159.86,1340.0,Card,Success,639.44,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,1053.0,59.0,2.0,Home,236.32,822.0,Card,Success,472.64,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,1053.0,59.0,2.0,Home,236.32,1340.0,Card,Success,472.64,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,1469.0,88.0,4.0,Sports,23.18,822.0,Card,Success,92.72,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,1469.0,88.0,4.0,Sports,23.18,1340.0,Card,Success,92.72,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,2402.0,73.0,1.0,Home,296.33,822.0,Card,Success,296.33,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,2402.0,73.0,1.0,Home,296.33,1340.0,Card,Success,296.33,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,2872.0,74.0,3.0,Home,491.25,822.0,Card,Success,1473.75,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,2872.0,74.0,3.0,Home,491.25,1340.0,Card,Success,1473.75,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,2992.0,59.0,3.0,Home,236.32,822.0,Card,Success,708.96,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,2992.0,59.0,3.0,Home,236.32,1340.0,Card,Success,708.96,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,3164.0,29.0,3.0,Clothing,205.22,822.0,Card,Success,615.66,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,3164.0,29.0,3.0,Clothing,205.22,1340.0,Card,Success,615.66,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,3755.0,43.0,3.0,Electronics,195.06,822.0,Card,Success,585.1800000000001,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,3755.0,43.0,3.0,Electronics,195.06,1340.0,Card,Success,585.1800000000001,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,3935.0,84.0,3.0,Clothing,416.17,822.0,Card,Success,1248.51,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,3935.0,84.0,3.0,Clothing,416.17,1340.0,Card,Success,1248.51,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,4560.0,29.0,3.0,Clothing,205.22,822.0,Card,Success,615.66,True
913,149,2024-01-03,Delivered,France,Corporate,2024-05-18,4560.0,29.0,3.0,Clothing,205.22,1340.0,Card,Success,615.66,True
914,465,2024-01-06,Delivered,Italy,Small Business,2023-04-25,,,,,,121.0,Card,Success,,True
915,150,2024-04-02,Delivered,Italy,Corporate,2024-07-27,3725.0,89.0,4.0,Home,478.85,162.0,Card,Success,1915.4,True
915,150,2024-04-02,Delivered,Italy,Corporate,2024-07-27,4361.0,21.0,3.0,Home,324.05,162.0,Card,Success,972.1500000000001,True
915,150,2024-04-02,Delivered,Italy,Corporate,2024-07-27,4589.0,19.0,2.0,Clothing,230.3,162.0,Card,Success,460.6,True
916,432,2024-01-08,Delivered,Germany,Corporate,2024-04-13,1035.0,91.0,1.0,Electronics,401.38,1225.0,Card,Failed,401.38,False
916,432,2024-01-08,Delivered,Germany,Corporate,2024-04-13,1650.0,95.0,3.0,Sports,300.65,1225.0,Card,Failed,901.9499999999999,False
916,432,2024-01-08,Delivered,Germany,Corporate,2024-04-13,1678.0,33.0,3.0,Home,332.52,1225.0,Card,Failed,997.56,False
916,432,2024-01-08,Delivered,Germany,Corporate,2024-04-13,2936.0,90.0,4.0,Electronics,413.97,1225.0,Card,Failed,1655.88,False
916,432,2024-01-08,Delivered,Germany,Corporate,2024-04-13,4031.0,40.0,3.0,Electronics,495.22,1225.0,Card,Failed,1485.66,False
917,293,2024-08-22,Delivered,France,Small Business,2023-12-29,615.0,71.0,1.0,Electronics,400.0,397.0,Card,Success,400.0,True
917,293,2024-08-22,Delivered,France,Small Business,2023-12-29,615.0,71.0,1.0,Electronics,400.0,973.0,Bank Transfer,Success,400.0,True
917,293,2024-08-22,Delivered,France,Small Business,2023-12-29,1863.0,14.0,1.0,Electronics,62.06,397.0,Card,Success,62.06,True
917,293,2024-08-22,Delivered,France,Small Business,2023-12-29,1863.0,14.0,1.0,Electronics,62.06,973.0,Bank Transfer,Success,62.06,True
917,293,2024-08-22,Delivered,France,Small Business,2023-12-29,2417.0,82.0,2.0,Home,419.72,397.0,Card,Success,839.44,True
917,293,2024-08-22,Delivered,France,Small Business,2023-12-29,2417.0,82.0,2.0,Home,419.72,973.0,Bank Transfer,Success,839.44,True
917,293,2024-08-22,Delivered,France,Small Business,2023-12-29,3555.0,81.0,3.0,Electronics,203.78,397.0,Card,Success,611.34,True
917,293,2024-08-22,Delivered,France,Small Business,2023-12-29,3555.0,81.0,3.0,Electronics,203.78,973.0,Bank Transfer,Success,611.34,True
917,293,2024-08-22,Delivered,France,Small Business,2023-12-29,3720.0,73.0,2.0,Home,296.33,397.0,Card,Success,592.66,True
917,293,2024-08-22,Delivered,France,Small Business,2023-12-29,3720.0,73.0,2.0,Home,296.33,973.0,Bank Transfer,Success,592.66,True
917,293,2024-08-22,Delivered,France,Small Business,2023-12-29,4608.0,17.0,4.0,Sports,373.81,397.0,Card,Success,1495.24,True
917,293,2024-08-22,Delivered,France,Small Business,2023-12-29,4608.0,17.0,4.0,Sports,373.81,973.0,Bank Transfer,Success,1495.24,True
918,143,2024-04-17,Returned,Italy,Corporate,2024-04-12,638.0,9.0,1.0,Home,239.24,1843.0,Bank Transfer,Success,239.24,False
919,419,2024-06-09,Delivered,Italy,Corporate,2024-08-26,2240.0,91.0,4.0,Electronics,401.38,99.0,Card,Success,1605.52,True
920,476,2024-07-27,Delivered,Unknown,Corporate,2024-05-08,3179.0,41.0,3.0,Home,5.12,636.0,Card,Success,15.36,True
920,476,2024-07-27,Delivered,Unknown,Corporate,2024-05-08,3918.0,72.0,3.0,Sports,133.2,636.0,Card,Success,399.59999999999997,True
921,455,2024-08-27,Delivered,Unknown,Small Business,2023-02-22,,,,,,1389.0,Bank Transfer,Success,,True
922,160,2024-11-26,Delivered,Italy,Corporate,2024-02-14,1910.0,82.0,2.0,Home,419.72,220.0,Bank Transfer,Success,839.44,True
923,11,2024-11-28,Delivered,Spain,Corporate,2024-10-24,1127.0,85.0,3.0,Sports,64.57,1289.0,PayPal,Success,193.70999999999998,True
923,11,2024-11-28,Delivered,Spain,Corporate,2024-10-24,2502.0,36.0,1.0,Home,216.27,1289.0,PayPal,Success,216.27,True
923,11,2024-11-28,Delivered,Spain,Corporate,2024-10-24,3909.0,91.0,2.0,Electronics,401.38,1289.0,PayPal,Success,802.76,True
923,11,2024-11-28,Delivered,Spain,Corporate,2024-10-24,4407.0,40.0,1.0,Electronics,495.22,1289.0,PayPal,Success,495.22,True
924,138,2024-02-19,Returned,France,Consumer,2023-08-17,89.0,13.0,3.0,Sports,100.34,1638.0,PayPal,Success,301.02,False
924,138,2024-02-19,Returned,France,Consumer,2023-08-17,4267.0,75.0,2.0,Electronics,442.68,1638.0,PayPal,Success,885.36,False
925,457,2024-01-11,Cancelled,Germany,Consumer,2024-05-20,267.0,95.0,3.0,Sports,300.65,749.0,Card,Success,901.9499999999999,False
925,457,2024-01-11,Cancelled,Germany,Consumer,2024-05-20,1638.0,53.0,2.0,Electronics,202.15,749.0,Card,Success,404.3,False
925,457,2024-01-11,Cancelled,Germany,Consumer,2024-05-20,4704.0,68.0,4.0,Clothing,198.86,749.0,Card,Success,795.44,False
926,78,2024-12-16,Returned,Italy,Small Business,2024-05-22,3318.0,15.0,2.0,Home,213.77,1596.0,PayPal,Failed,427.54,False
926,78,2024-12-16,Returned,Italy,Small Business,2024-05-22,3546.0,40.0,2.0,Electronics,495.22,1596.0,PayPal,Failed,990.44,False
927,77,2024-06-04,Returned,Italy,Corporate,2023-12-29,2548.0,21.0,3.0,Home,324.05,1705.0,Card,Success,972.1500000000001,False
927,77,2024-06-04,Returned,Italy,Corporate,2023-12-29,4555.0,48.0,2.0,Electronics,48.83,1705.0,Card,Success,97.66,False
928,441,2024-03-10,Delivered,France,Consumer,2024-07-01,,,,,,488.0,Bank Transfer,Success,,True
929,254,2024-06-17,Delivered,France,Consumer,2024-07-03,606.0,19.0,1.0,Clothing,230.3,1324.0,Bank Transfer,Success,230.3,True
929,254,2024-06-17,Delivered,France,Consumer,2024-07-03,1194.0,94.0,2.0,Clothing,261.54,1324.0,Bank Transfer,Success,523.08,True
929,254,2024-06-17,Delivered,France,Consumer,2024-07-03,2438.0,45.0,1.0,Clothing,39.66,1324.0,Bank Transfer,Success,39.66,True
930,409,2024-09-28,Delivered,Italy,Consumer,2023-01-08,605.0,67.0,4.0,Clothing,59.19,455.0,Card,Success,236.76,True
930,409,2024-09-28,Delivered,Italy,Consumer,2023-01-08,3246.0,1.0,1.0,Electronics,325.1,455.0,Card,Success,325.1,True
931,258,2024-03-08,Delivered,Germany,Corporate,2023-10-16,4775.0,99.0,3.0,Clothing,248.14,1871.0,PayPal,Failed,744.42,False
932,320,2024-12-20,Delivered,Germany,Small Business,2024-02-24,1888.0,8.0,2.0,Electronics,280.12,1700.0,Card,Success,560.24,True
932,320,2024-12-20,Delivered,Germany,Small Business,2024-02-24,3598.0,76.0,1.0,Electronics,302.4,1700.0,Card,Success,302.4,True
933,291,2024-09-08,Delivered,France,Corporate,2023-12-12,3638.0,40.0,4.0,Electronics,495.22,1055.0,Bank Transfer,Success,1980.88,True
933,291,2024-09-08,Delivered,France,Corporate,2023-12-12,3999.0,76.0,1.0,Electronics,302.4,1055.0,Bank Transfer,Success,302.4,True
934,263,2024-02-17,Delivered,France,Small Business,2024-05-31,3044.0,37.0,1.0,Electronics,438.95,374.0,Card,Success,438.95,True
934,263,2024-02-17,Delivered,France,Small Business,2024-05-31,4998.0,13.0,2.0,Sports,100.34,374.0,Card,Success,200.68,True
935,85,2024-07-02,Delivered,Spain,Small Business,2023-01-28,2937.0,58.0,3.0,Home,6.66,998.0,PayPal,Failed,19.98,False
935,85,2024-07-02,Delivered,Spain,Small Business,2023-01-28,3163.0,36.0,2.0,Home,216.27,998.0,PayPal,Failed,432.54,False
936,146,2024-11-15,Delivered,Spain,Consumer,2024-10-07,4411.0,92.0,4.0,Home,316.74,1721.0,Bank Transfer,Failed,1266.96,False
937,323,2024-07-05,Delivered,Italy,Consumer,2024-07-20,1510.0,52.0,3.0,Electronics,139.49,1035.0,Card,Success,418.47,True
937,323,2024-07-05,Delivered,Italy,Consumer,2024-07-20,3635.0,100.0,4.0,Electronics,498.19,1035.0,Card,Success,1992.76,True
938,42,2024-03-30,Delivered,Spain,Consumer,2023-03-14,,,,,,1419.0,PayPal,Success,,True
939,374,2024-11-27,Delivered,Italy,Consumer,2024-03-10,2069.0,73.0,2.0,Home,296.33,1738.0,Card,Success,592.66,True
939,374,2024-11-27,Delivered,Italy,Consumer,2024-03-10,3614.0,21.0,3.0,Home,324.05,1738.0,Card,Success,972.1500000000001,True
940,125,2024-05-18,Delivered,France,Consumer,2024-08-04,48.0,65.0,2.0,Home,455.62,924.0,Bank Transfer,Success,911.24,True
941,167,2024-12-22,Delivered,Italy,Consumer,2023-01-01,1424.0,47.0,4.0,Electronics,31.08,1592.0,PayPal,Success,124.32,True
941,167,2024-12-22,Delivered,Italy,Consumer,2023-01-01,3292.0,90.0,4.0,Electronics,413.97,1592.0,PayPal,Success,1655.88,True
942,425,2024-03-29,Delivered,Italy,Small Business,2023-10-15,46.0,7.0,3.0,Electronics,499.68,68.0,PayPal,Success,1499.04,True
942,425,2024-03-29,Delivered,Italy,Small Business,2023-10-15,1583.0,36.0,1.0,Home,216.27,68.0,PayPal,Success,216.27,True
942,425,2024-03-29,Delivered,Italy,Small Business,2023-10-15,3152.0,58.0,3.0,Home,6.66,68.0,PayPal,Success,19.98,True
942,425,2024-03-29,Delivered,Italy,Small Business,2023-10-15,4017.0,38.0,1.0,Clothing,211.67,68.0,PayPal,Success,211.67,True
943,241,2024-09-30,Delivered,Germany,Corporate,2024-01-26,2736.0,22.0,4.0,Home,326.83,1351.0,Bank Transfer,Failed,1307.32,False
943,241,2024-09-30,Delivered,Germany,Corporate,2024-01-26,3786.0,20.0,3.0,Clothing,263.61,1351.0,Bank Transfer,Failed,790.83,False
944,459,2024-01-19,Delivered,Spain,Consumer,2023-10-07,2591.0,69.0,1.0,Sports,66.6,605.0,PayPal,Failed,66.6,False
945,487,2024-11-06,Delivered,Spain,Corporate,2023-12-22,1868.0,34.0,4.0,Home,370.24,24.0,Card,Success,1480.96,True
945,487,2024-11-06,Delivered,Spain,Corporate,2023-12-22,2501.0,4.0,2.0,Sports,336.61,24.0,Card,Success,673.22,True
945,487,2024-11-06,Delivered,Spain,Corporate,2023-12-22,3892.0,23.0,1.0,Sports,185.53,24.0,Card,Success,185.53,True
946,280,2024-12-23,Delivered,Germany,Corporate,2023-04-05,726.0,89.0,2.0,Home,478.85,1187.0,PayPal,Success,957.7,True
946,280,2024-12-23,Delivered,Germany,Corporate,2023-04-05,3415.0,31.0,3.0,Home,402.97,1187.0,PayPal,Success,1208.91,True
947,188,2024-06-02,Delivered,Spain,Corporate,2023-11-25,2362.0,62.0,1.0,Electronics,359.2,855.0,Bank Transfer,Success,359.2,True
948,302,2024-09-16,Delivered,France,Small Business,2024-04-04,2165.0,47.0,1.0,Electronics,31.08,1252.0,PayPal,Success,31.08,True
948,302,2024-09-16,Delivered,France,Small Business,2024-04-04,3286.0,59.0,4.0,Home,236.32,1252.0,PayPal,Success,945.28,True
948,302,2024-09-16,Delivered,France,Small Business,2024-04-04,4070.0,43.0,3.0,Electronics,195.06,1252.0,PayPal,Success,585.1800000000001,True
949,19,2024-04-17,Delivered,Italy,Corporate,2023-07-14,1570.0,45.0,2.0,Clothing,39.66,925.0,Card,Success,79.32,True
949,19,2024-04-17,Delivered,Italy,Corporate,2023-07-14,1799.0,77.0,4.0,Electronics,452.34,925.0,Card,Success,1809.36,True
949,19,2024-04-17,Delivered,Italy,Corporate,2023-07-14,3946.0,36.0,1.0,Home,216.27,925.0,Card,Success,216.27,True
950,68,2024-10-11,Delivered,France,Corporate,2024-01-21,1243.0,3.0,4.0,Electronics,30.54,1486.0,Card,Success,122.16,True
950,68,2024-10-11,Delivered,France,Corporate,2024-01-21,1825.0,63.0,2.0,Sports,296.61,1486.0,Card,Success,593.22,True
950,68,2024-10-11,Delivered,France,Corporate,2024-01-21,2357.0,85.0,2.0,Sports,64.57,1486.0,Card,Success,129.14,True
950,68,2024-10-11,Delivered,France,Corporate,2024-01-21,2367.0,45.0,2.0,Clothing,39.66,1486.0,Card,Success,79.32,True
950,68,2024-10-11,Delivered,France,Corporate,2024-01-21,2540.0,46.0,1.0,Electronics,9.7,1486.0,Card,Success,9.7,True
951,218,2024-02-28,Delivered,France,Consumer,2023-02-11,4458.0,9.0,3.0,Home,239.24,1872.0,PayPal,Success,717.72,True
951,218,2024-02-28,Delivered,France,Consumer,2023-02-11,4520.0,96.0,3.0,Clothing,264.89,1872.0,PayPal,Success,794.67,True
952,102,2024-05-04,Delivered,Germany,Corporate,2023-05-26,2331.0,90.0,2.0,Electronics,413.97,26.0,Bank Transfer,Success,827.94,True
952,102,2024-05-04,Delivered,Germany,Corporate,2023-05-26,2452.0,18.0,2.0,Home,32.17,26.0,Bank Transfer,Success,64.34,True
952,102,2024-05-04,Delivered,Germany,Corporate,2023-05-26,4941.0,87.0,3.0,Home,195.12,26.0,Bank Transfer,Success,585.36,True
953,42,2024-12-19,Delivered,Spain,Consumer,2023-03-14,708.0,1.0,3.0,Electronics,325.1,1758.0,Card,Success,975.3000000000001,True
953,42,2024-12-19,Delivered,Spain,Consumer,2023-03-14,1841.0,3.0,1.0,Electronics,30.54,1758.0,Card,Success,30.54,True
953,42,2024-12-19,Delivered,Spain,Consumer,2023-03-14,4980.0,3.0,2.0,Electronics,30.54,1758.0,Card,Success,61.08,True
954,288,2024-09-29,Delivered,France,Small Business,2024-07-03,3042.0,61.0,4.0,Clothing,427.15,1189.0,Bank Transfer,Success,1708.6,True
954,288,2024-09-29,Delivered,France,Small Business,2024-07-03,4160.0,29.0,1.0,Clothing,205.22,1189.0,Bank Transfer,Success,205.22,True
954,288,2024-09-29,Delivered,France,Small Business,2024-07-03,4833.0,60.0,4.0,Home,152.02,1189.0,Bank Transfer,Success,608.08,True
955,167,2024-04-16,Delivered,Italy,Consumer,2023-01-01,2400.0,98.0,2.0,Electronics,260.05,1998.0,Bank Transfer,Success,520.1,True
955,167,2024-04-16,Delivered,Italy,Consumer,2023-01-01,4138.0,23.0,1.0,Sports,185.53,1998.0,Bank Transfer,Success,185.53,True
956,109,2024-10-25,Delivered,Germany,Consumer,2024-01-04,3331.0,25.0,3.0,Clothing,243.13,233.0,Card,Success,729.39,True
957,494,2024-09-01,Delivered,Germany,Corporate,2024-08-10,732.0,52.0,1.0,Electronics,139.49,384.0,Bank Transfer,Failed,139.49,False
958,36,2024-12-01,Delivered,France,Corporate,2023-08-21,30.0,37.0,3.0,Electronics,438.95,1098.0,Bank Transfer,Success,1316.85,True
959,232,2024-09-03,Delivered,Italy,Consumer,2023-05-25,1150.0,45.0,2.0,Clothing,39.66,1714.0,PayPal,Success,79.32,True
959,232,2024-09-03,Delivered,Italy,Consumer,2023-05-25,3719.0,38.0,2.0,Clothing,211.67,1714.0,PayPal,Success,423.34,True
959,232,2024-09-03,Delivered,Italy,Consumer,2023-05-25,4260.0,7.0,1.0,Electronics,499.68,1714.0,PayPal,Success,499.68,True
959,232,2024-09-03,Delivered,Italy,Consumer,2023-05-25,4508.0,76.0,4.0,Electronics,302.4,1714.0,PayPal,Success,1209.6,True
